id,section_id,fournisseur_id,article_id,quantite,prix_unitaire,devise,date_pr,date_po,date_livraison_prevue,date_livraison_reelle,statut,ecart_jours
882e542f-af05-424e-8785-19ec95bcdd1b,233431b7-94e1-4972-835b-5ab9bc49f081,94a69aa3-865f-4c60-b54b-595ed610efe7,36,1,18.39,USD,2026-04-29,2026-05-04,2026-05-18,2026-05-20,livree_en_retard,2
01be7ca6-72d2-45bd-9609-46d31939955d,233431b7-94e1-4972-835b-5ab9bc49f081,87d82af0-297c-48d8-b9bb-0d0df1927534,29,20,51.27,USD,2026-04-29,2026-05-07,2026-05-27,2026-05-27,livree_a_temps,0
1bcb1099-6ee4-44b8-a16d-399db38e3373,233431b7-94e1-4972-835b-5ab9bc49f081,c8db7681-fcca-421a-a31f-b94c4edbb479,29,20,38.83,USD,2026-04-30,2026-05-06,2026-05-11,2026-05-14,livree_en_retard,3
6bb26cbb-0a1a-46b0-bb02-32270340d336,233431b7-94e1-4972-835b-5ab9bc49f081,ddb507c6-7c41-4027-bf46-dee06e458cb7,42,5,114.62,USD,2026-05-20,2026-05-27,2026-06-01,2026-06-01,livree_a_temps,0
6f19649f-d590-4dc2-9940-d2f71b6efa22,233431b7-94e1-4972-835b-5ab9bc49f081,ea9c09fd-b9a0-475d-bc81-a35547b24556,40,2,231.95,USD,2026-05-12,2026-05-21,2026-05-23,2026-05-28,livree_en_retard,5
cb9b1eaf-305c-46b0-84fb-55901e2e6c73,233431b7-94e1-4972-835b-5ab9bc49f081,312ae8a1-1e93-47d8-84fe-7dd909b0e00d,150,5,42.48,USD,2026-05-22,2026-05-23,2026-06-05,2026-06-05,livree_a_temps,0
e4fbbcd5-dd83-4e8d-aa39-086ff9c7eccb,233431b7-94e1-4972-835b-5ab9bc49f081,407d77ef-d535-4c56-964d-914caca299ef,146,5,4.15,USD,2026-05-17,2026-05-19,2026-06-17,2026-06-17,livree_a_temps,0
41ea2c42-1e35-4fb0-be8b-843499988ab3,233431b7-94e1-4972-835b-5ab9bc49f081,14e13be0-90c7-4e0e-b6f8-9792e15ebc20,67,5,510.24,USD,2026-05-31,2026-06-07,2026-06-10,2026-06-10,livree_a_temps,0
d251ce34-4807-4f42-a29a-a1550b545b12,233431b7-94e1-4972-835b-5ab9bc49f081,afa25e1d-9614-4325-939a-28c9c516deaa,78,1,2313.02,USD,2026-06-17,2026-06-23,2026-06-27,2026-06-27,livree_a_temps,0
c8ed71fc-47f9-4dc4-b2fe-14ab1c882c23,233431b7-94e1-4972-835b-5ab9bc49f081,afa25e1d-9614-4325-939a-28c9c516deaa,82,2,2158.97,USD,2026-06-23,2026-06-30,2026-07-15,2026-07-23,livree_en_retard,8
ee1634fe-08dd-4abb-a1fb-5ff317f76d9c,233431b7-94e1-4972-835b-5ab9bc49f081,4b0da602-5f61-4d55-be93-470463212538,52,5,61.93,USD,2026-06-05,2026-06-13,2026-06-16,2026-06-18,livree_en_retard,2
ec5c9756-7d1b-4efb-a8f7-f9afe24ee707,233431b7-94e1-4972-835b-5ab9bc49f081,98ac7ba3-6167-4556-81bd-92b16919c9ca,29,1,37.56,USD,2026-06-17,2026-06-18,2026-06-19,2026-06-19,livree_a_temps,0
171d17ea-4c55-4af0-ba1d-7a9b502468cb,233431b7-94e1-4972-835b-5ab9bc49f081,5de62164-c59b-4907-ae96-7a63b4cddbb2,34,1,41.96,USD,2026-06-21,2026-07-01,2026-07-08,2026-07-08,livree_a_temps,0
7e7b2e88-c1a7-4a29-8b1a-c9ba7a7a5f4e,233431b7-94e1-4972-835b-5ab9bc49f081,14e13be0-90c7-4e0e-b6f8-9792e15ebc20,30,20,55.45,USD,2026-06-18,2026-06-26,2026-07-03,2026-07-03,livree_a_temps,0
4c1f0e4a-b539-49e2-9785-7d255f20ff7f,233431b7-94e1-4972-835b-5ab9bc49f081,0cce90f0-eef2-49a4-8655-7cf84beedd5a,45,5,78.6,USD,2026-06-05,2026-06-10,2026-06-13,2026-06-30,livree_en_retard,17
9692a473-41d5-496f-bb50-f4cceb77c6eb,233431b7-94e1-4972-835b-5ab9bc49f081,c4e0701e-3e92-47c1-8df5-3b6a15b8f13d,47,5,338.17,USD,2026-06-20,2026-06-29,2026-07-11,2026-07-15,livree_en_retard,4
2ae1cac0-c329-4919-aeab-4c2a2e98028c,233431b7-94e1-4972-835b-5ab9bc49f081,312ae8a1-1e93-47d8-84fe-7dd909b0e00d,151,10,28.44,USD,2026-06-16,2026-06-24,2026-06-30,2026-07-07,livree_en_retard,7
7dd23429-a284-4e10-8fc0-14f5a39b4d3c,233431b7-94e1-4972-835b-5ab9bc49f081,38d5069e-3dbd-485e-86b7-ecbb8bbd2207,154,5,23.86,USD,2026-06-11,2026-06-12,2026-06-26,2026-06-26,livree_a_temps,0
14f47a68-91e8-4648-a1ee-4e15a229d7d9,233431b7-94e1-4972-835b-5ab9bc49f081,0e0a982e-e2d6-401b-b86c-9af6ccb63233,67,2,560.75,USD,2026-07-02,2026-07-04,2026-07-10,,annulee,
19cb4b53-3990-4e89-882d-b76b5d7ace68,233431b7-94e1-4972-835b-5ab9bc49f081,2b00fc0c-0608-4168-b9e2-82ed521d1c75,61,100,549.34,USD,2026-07-11,2026-07-14,2026-07-21,2026-08-04,livree_en_retard,14
e6ade183-51de-46d7-a86e-25bb010fb013,233431b7-94e1-4972-835b-5ab9bc49f081,2e046788-aa07-4595-8d13-bda912cb3837,82,1,1816.83,USD,2026-06-27,2026-07-05,2026-07-06,2026-07-25,livree_en_retard,19
ea0eb972-66f6-4ec5-9693-5dfa4060a71f,233431b7-94e1-4972-835b-5ab9bc49f081,cf511785-f907-4baa-9600-cc29a8d369e7,78,2,2218.61,USD,2026-07-08,2026-07-11,2026-07-13,2026-07-13,livree_a_temps,0
0b08df2b-b9be-4ec7-aa08-9571fd57338a,233431b7-94e1-4972-835b-5ab9bc49f081,afa25e1d-9614-4325-939a-28c9c516deaa,80,100,686.93,USD,2026-07-15,2026-07-18,2026-07-22,,annulee,
859bb4c9-4963-46ee-a646-7d852d38888b,233431b7-94e1-4972-835b-5ab9bc49f081,2e046788-aa07-4595-8d13-bda912cb3837,79,1,81.57,USD,2026-07-11,2026-07-14,2026-07-17,2026-08-05,livree_en_retard,19
a7bc0f8e-093a-4169-93de-182633494a64,233431b7-94e1-4972-835b-5ab9bc49f081,d12c1c4b-c6e6-42fa-8a67-917383e19cdb,49,50,185.48,USD,2026-07-16,2026-07-24,2026-08-06,2026-08-16,livree_en_retard,10
58656fb9-ca58-4ae6-9958-42883dfd06b7,233431b7-94e1-4972-835b-5ab9bc49f081,87d82af0-297c-48d8-b9bb-0d0df1927534,50,20,380.15,USD,2026-07-02,2026-07-05,2026-08-04,2026-08-04,livree_a_temps,0
63de1594-6afa-45e4-8bbd-7fe7e5c31b17,233431b7-94e1-4972-835b-5ab9bc49f081,5b5cb032-bcb4-4e20-9df6-1e0e66b4f0d6,36,10,20.85,USD,2026-07-15,2026-07-19,2026-08-04,2026-08-04,livree_a_temps,0
11c0b67e-6f4c-4fa1-abe6-243adf1605d3,233431b7-94e1-4972-835b-5ab9bc49f081,5b5cb032-bcb4-4e20-9df6-1e0e66b4f0d6,35,5,74.87,USD,2026-07-03,2026-07-07,2026-08-01,2026-08-01,livree_a_temps,0
1645b5fd-506c-4de2-b1c9-eeffc37d9005,233431b7-94e1-4972-835b-5ab9bc49f081,65c02af0-837c-45f5-91bd-6ad4308cb818,32,2,21.46,USD,2026-07-20,2026-07-24,2026-07-31,2026-07-31,livree_a_temps,0
17808f08-b1ed-4117-8716-e669393321de,233431b7-94e1-4972-835b-5ab9bc49f081,bd78e129-6007-46b3-89c4-44bf91d38bc2,34,50,54.91,USD,2026-07-02,2026-07-08,2026-07-19,,annulee,
b173818d-2741-409e-97a2-8d384f02a16f,233431b7-94e1-4972-835b-5ab9bc49f081,c8db7681-fcca-421a-a31f-b94c4edbb479,32,20,21.17,USD,2026-07-12,2026-07-20,2026-07-24,2026-07-28,livree_en_retard,4
40eb35ee-714d-4f6f-ae73-edc989cb52b1,233431b7-94e1-4972-835b-5ab9bc49f081,ddb507c6-7c41-4027-bf46-dee06e458cb7,42,20,122.29,USD,2026-07-16,2026-07-22,2026-07-24,2026-07-27,livree_en_retard,3
acc78ad0-4259-4be2-9b9b-0c0191d89774,233431b7-94e1-4972-835b-5ab9bc49f081,a60a399f-6dc2-43b0-86af-0b691911039a,47,5,428.11,USD,2026-07-21,2026-07-31,2026-08-15,2026-08-15,livree_a_temps,0
8c4274ad-442c-4345-b6a4-c0c2a78533af,233431b7-94e1-4972-835b-5ab9bc49f081,50c1784a-9dd7-49d3-a367-b49e81d4fcc9,152,2,19.32,USD,2026-07-23,2026-07-24,2026-07-30,2026-08-09,livree_en_retard,10
a370ef83-e6c6-4c6a-97f6-f0e9e764a3a7,233431b7-94e1-4972-835b-5ab9bc49f081,c594d23a-fd74-4e3b-877c-79b8f4c6139d,78,5,2754.25,USD,2026-08-12,2026-08-22,2026-09-01,,en_cours,
27b05102-e276-4e6c-9e29-804c5e0a6c58,233431b7-94e1-4972-835b-5ab9bc49f081,7a95f5a9-dbad-4e44-b6b2-a2dd3f6c31f1,78,2,2283.68,USD,2026-07-30,2026-08-08,2026-08-19,2026-08-19,livree_a_temps,0
be72b8f0-cf17-4439-ba81-bc1268e1884b,233431b7-94e1-4972-835b-5ab9bc49f081,5b91061a-7430-4127-a4d5-a578817c0d7c,83,50,171.21,USD,2026-08-08,2026-08-16,2026-08-21,2026-08-21,livree_a_temps,0
38decb77-6e1b-49e3-b591-d469fa024fba,233431b7-94e1-4972-835b-5ab9bc49f081,98ac7ba3-6167-4556-81bd-92b16919c9ca,49,100,141.4,USD,2026-08-24,2026-08-26,2026-09-02,,en_cours,
02908e63-d581-4e72-9f5a-e94bedbee1da,233431b7-94e1-4972-835b-5ab9bc49f081,bd78e129-6007-46b3-89c4-44bf91d38bc2,35,10,57.61,USD,2026-08-17,2026-08-27,2026-09-09,,en_cours,
764bf459-625f-4956-aec9-c509f78ea8a4,233431b7-94e1-4972-835b-5ab9bc49f081,38c992e5-31f4-482c-8b98-64f368b058d2,30,50,57.49,USD,2026-08-14,2026-08-22,2026-08-26,2026-08-26,livree_a_temps,0
80948e5e-3d44-46ed-a62a-4ab5ca5f0d6e,233431b7-94e1-4972-835b-5ab9bc49f081,14e13be0-90c7-4e0e-b6f8-9792e15ebc20,35,2,49.48,USD,2026-08-20,2026-08-28,2026-09-02,,en_cours,
9cf35fa7-e3d1-425d-9b8c-481f99b42542,233431b7-94e1-4972-835b-5ab9bc49f081,ddb507c6-7c41-4027-bf46-dee06e458cb7,41,5,267.83,USD,2026-08-15,2026-08-18,2026-08-25,2026-08-25,livree_a_temps,0
54695961-9826-4982-a04b-ae20a7a3ab4a,233431b7-94e1-4972-835b-5ab9bc49f081,0cce90f0-eef2-49a4-8655-7cf84beedd5a,42,5,113.55,USD,2026-08-24,2026-09-02,2026-09-04,,en_cours,
e7410083-bc5d-4419-bec7-eb728899d5f1,233431b7-94e1-4972-835b-5ab9bc49f081,309121c4-a374-43b3-92e5-a2a321816170,40,2,213.17,USD,2026-08-12,2026-08-18,2026-08-24,,annulee,
8e676ef8-2222-4cd4-9fa8-b21ac9daa74d,233431b7-94e1-4972-835b-5ab9bc49f081,312ae8a1-1e93-47d8-84fe-7dd909b0e00d,146,10,4.2,USD,2026-08-18,2026-08-26,2026-09-04,,en_cours,
fcf65420-4372-40ed-bc82-63e8f4b2de54,233431b7-94e1-4972-835b-5ab9bc49f081,1a873014-f873-4054-894e-8bf644612067,147,100,29.64,USD,2026-07-31,2026-08-06,2026-08-20,2026-08-29,livree_en_retard,9
effcd0b6-b6b8-475f-b08b-62ddd9794e0d,233431b7-94e1-4972-835b-5ab9bc49f081,9a6f40c5-41c3-4f2b-a7ab-e42a48773101,150,5,37.71,USD,2026-08-16,2026-08-19,2026-08-22,2026-08-22,livree_a_temps,0
3e8314f7-8a4f-4774-820c-9786739e9e3a,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,1613efa3-4f0b-4713-a9d9-eca2162168d0,74,20,49.67,USD,2025-09-07,2025-09-14,2025-10-02,2025-10-02,livree_a_temps,0
617e49a8-5154-4120-acbf-002502c1c45e,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,d12c1c4b-c6e6-42fa-8a67-917383e19cdb,73,100,43.26,USD,2025-09-20,2025-09-26,2025-10-07,2025-10-07,livree_a_temps,0
c6e22df7-a91d-4fd4-99f7-400aaa83a458,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,5a131d9a-320b-4460-b554-997bcd47bfd0,69,1,46.63,USD,2025-09-01,2025-09-04,2025-09-11,2025-09-11,livree_a_temps,0
32fdd3b9-ae4b-4b05-836f-438ec6903e39,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,822a4728-f57f-4877-a54b-af8a3b060c70,129,5,25.33,USD,2025-09-18,2025-09-25,2025-10-05,2025-10-05,livree_a_temps,0
c54e1f24-7adc-4c6f-aa44-93c214219f33,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,9f9edf6f-deea-4916-baa9-bd33204ad5ab,128,10,28.43,USD,2025-09-07,2025-09-17,2025-09-26,2025-09-26,livree_a_temps,0
4c27dc3b-5f54-4f42-9f15-ca22512ca328,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,312ae8a1-1e93-47d8-84fe-7dd909b0e00d,134,20,25.35,USD,2025-09-18,2025-09-23,2025-10-05,2025-10-05,livree_a_temps,0
57e11d4e-435d-4033-8986-c0302bc47303,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,7a95f5a9-dbad-4e44-b6b2-a2dd3f6c31f1,120,20,677.48,USD,2025-09-25,2025-10-05,2025-10-16,2025-10-16,livree_a_temps,0
16f6fb35-d13d-4009-a343-333e93001394,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,38d5069e-3dbd-485e-86b7-ecbb8bbd2207,115,1,1154.82,USD,2025-09-03,2025-09-09,2025-10-04,2025-10-07,livree_en_retard,3
96af3fd8-0aea-4e06-b487-ad6f44510008,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,4b0da602-5f61-4d55-be93-470463212538,8,50,55.6,USD,2025-09-22,2025-10-01,2025-10-08,2025-10-08,livree_a_temps,0
6a890835-c466-4cf1-a704-74f06d5a5958,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,4b0da602-5f61-4d55-be93-470463212538,14,100,45.94,USD,2025-09-16,2025-09-22,2025-09-29,2025-10-01,livree_en_retard,2
d0b0b79b-5de5-491c-a710-57c0cc4abc20,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,eb0bd6d1-4f0a-4fa7-b419-2410f4535aa7,9,100,45.76,USD,2025-09-28,2025-09-30,2025-10-10,2025-10-10,livree_a_temps,0
0a7984cd-1ac3-440a-8693-2f211f421c60,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,a8752895-2aeb-4978-9f7b-cef9caecf1e6,19,20,107.25,USD,2025-09-13,2025-09-23,2025-10-08,2025-10-08,livree_a_temps,0
e12ae531-0246-4a4b-acf3-c229d49b87e1,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,0cce90f0-eef2-49a4-8655-7cf84beedd5a,17,1,17.92,USD,2025-08-30,2025-09-01,2025-09-04,2025-09-04,livree_a_temps,0
1e2e0d48-75d8-4617-966c-113f77e7ce8d,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,afa25e1d-9614-4325-939a-28c9c516deaa,17,20,18.54,USD,2025-09-13,2025-09-22,2025-10-03,2025-10-12,livree_en_retard,9
d6d5893d-40d8-4d84-899d-b67c525338ba,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,5494dc42-ee22-4ee1-a74c-b4fc97439873,98,50,17.48,USD,2025-09-09,2025-09-15,2025-09-23,2025-09-28,livree_en_retard,5
30d4022c-6cde-43ed-8896-8d3fda17d71f,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,f6959aba-abe6-4414-a493-f533fcc9b0ab,99,50,25.07,USD,2025-09-09,2025-09-10,2025-09-29,2025-10-08,livree_en_retard,9
133ec770-a3b0-4651-83a8-5451ad3c5c52,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,5be21ce5-62b1-4728-8aa7-c1137266ce68,75,20,37.82,USD,2025-10-19,2025-10-21,2025-11-14,2025-11-21,livree_en_retard,7
e0684000-2c55-4b2e-ad23-0d7d48a73cb2,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,a8752895-2aeb-4978-9f7b-cef9caecf1e6,70,2,34.8,USD,2025-10-28,2025-11-06,2025-12-06,2025-12-16,livree_en_retard,10
65fc71fa-6680-4c69-be20-a887f071d464,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,407d77ef-d535-4c56-964d-914caca299ef,74,20,55.61,USD,2025-10-15,2025-10-21,2025-11-10,2025-11-10,livree_a_temps,0
8e32956c-c067-49f4-b030-64d4f333d7bf,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,a7f6214b-f04a-4da5-8ca0-520e1ea9e472,129,10,22.47,USD,2025-10-03,2025-10-10,2025-10-24,2025-10-24,livree_a_temps,0
d75b0ced-4223-4951-b363-6b899b7825ad,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,5b91061a-7430-4127-a4d5-a578817c0d7c,133,2,11.56,USD,2025-10-16,2025-10-19,2025-10-25,2025-10-25,livree_a_temps,0
6bafecc0-c8a5-4ce2-aaaf-44e3d0e88e16,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,53ed2c7c-db6b-44bc-97dc-41f2e27a58af,132,2,23.03,USD,2025-10-27,2025-11-01,2025-11-13,2025-11-13,livree_a_temps,0
b924edbd-2778-49c5-81a5-a66c37b7e021,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,a7f6214b-f04a-4da5-8ca0-520e1ea9e472,117,10,938.67,USD,2025-10-18,2025-10-24,2025-11-07,2025-11-13,livree_en_retard,6
859bb002-eae9-411d-8609-f01a27e8bfdb,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,d6e548ef-bc03-4a1f-b3b5-8e0c168b19ca,124,100,255.64,USD,2025-10-03,2025-10-08,2025-10-14,2025-10-27,livree_en_retard,13
5a4b8bdb-8fd1-4d9f-a014-3352f9de9dfe,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,b333e8aa-ad18-4abf-9c53-9ace926a283b,124,50,324.17,USD,2025-09-30,2025-10-07,2025-10-12,2025-10-12,livree_a_temps,0
c4c66ab3-f367-4631-a91c-27f0f6bb5582,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,ce8c11a2-7764-4c69-9d3d-6efc6283c1a9,124,5,278.57,USD,2025-10-10,2025-10-13,2025-10-15,2025-10-13,livree_a_temps,-2
0af91f9b-2b0d-4748-b2ec-894e775b0a22,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,f60eac5c-0c9f-4c5f-9b76-c268e04d77ba,1,20,34.05,USD,2025-10-28,2025-11-01,2025-11-04,2025-11-04,livree_a_temps,0
ee963bc7-06a3-4ba3-a22f-d96d4d020d3a,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,5de62164-c59b-4907-ae96-7a63b4cddbb2,8,1,46.81,USD,2025-10-19,2025-10-28,2025-11-03,2025-11-25,livree_en_retard,22
8d5074fe-2446-41b9-aad8-333083050b43,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,bd3e241f-f501-4299-ba40-37a61386691f,4,2,26.84,USD,2025-10-11,2025-10-20,2025-10-22,2025-10-22,livree_a_temps,0
d5bb03fb-663f-4b2c-b68d-c3e13bd1a434,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,c594d23a-fd74-4e3b-877c-79b8f4c6139d,18,2,73.07,USD,2025-09-29,2025-10-01,2025-10-13,2025-10-13,livree_a_temps,0
bd83ed66-d88c-47ac-b617-c972ee217b7c,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,387413d8-2f51-4f7e-9c4d-d483caa3d19d,27,5,80.17,USD,2025-10-01,2025-10-04,2025-10-14,2025-10-14,livree_a_temps,0
86f5889f-8b56-4dea-964a-65dd77321095,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,c594d23a-fd74-4e3b-877c-79b8f4c6139d,18,20,68.62,USD,2025-10-18,2025-10-22,2025-10-27,2025-10-27,livree_a_temps,0
f398e7ea-e834-4fdb-bf06-d423815c033e,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,7a95f5a9-dbad-4e44-b6b2-a2dd3f6c31f1,100,20,13.88,USD,2025-10-22,2025-10-27,2025-11-05,2025-11-12,livree_en_retard,7
aa9457de-339a-4572-8a55-c0fe47fd0f23,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,eb0bd6d1-4f0a-4fa7-b419-2410f4535aa7,104,5,36.33,USD,2025-09-30,2025-10-09,2025-10-15,2025-10-15,livree_a_temps,0
05afef8f-1adf-48f1-82d0-78314aa9e037,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,5a131d9a-320b-4460-b554-997bcd47bfd0,73,20,39.36,USD,2025-10-29,2025-11-05,2025-11-11,2025-11-11,livree_a_temps,0
bcbf75f9-033e-4d90-bd97-9bdf4931dbd1,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,36ddc887-6df4-4129-b6b2-5106f5e0328b,76,20,14.44,USD,2025-11-04,2025-11-06,2025-11-08,,annulee,
e406707e-5f8d-44a7-8605-88bc5b1eaa36,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,ab8fb3bc-bd18-4f72-8155-d44cabad14e2,76,10,18.58,USD,2025-11-05,2025-11-09,2025-11-23,2025-11-24,livree_en_retard,1
dbb64ea0-a2a2-4792-bc64-580a0b260994,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,ca1e6af0-ea5c-4952-a3d7-0e31919758b1,75,50,38.75,USD,2025-11-27,2025-12-03,2025-12-24,2025-12-24,livree_a_temps,0
dff0e0e2-6f6e-4019-90d4-b688725f264b,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,9f9edf6f-deea-4916-baa9-bd33204ad5ab,134,20,26.57,USD,2025-11-16,2025-11-21,2025-11-28,2025-12-10,livree_en_retard,12
94d8ccd0-9079-4142-a7f6-461963f1348c,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,c594d23a-fd74-4e3b-877c-79b8f4c6139d,122,20,1150.52,USD,2025-11-25,2025-11-28,2025-12-10,2025-12-18,livree_en_retard,8
2ab623c2-c21e-49ee-9d6c-72b84063e1a9,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,1ddae68a-860d-4f23-9aca-415d47393a0f,124,2,345.48,USD,2025-11-27,2025-12-06,2025-12-10,2025-12-11,livree_en_retard,1
d9d712bf-207b-4adb-a7ba-dab5d29c7854,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,4d5bf674-1703-4bc1-8286-b8b139630aa8,14,2,56.78,USD,2025-11-23,2025-11-30,2025-12-15,2025-12-15,livree_a_temps,0
c7c080a5-589a-4005-8b2c-dfb1bac25f51,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,387413d8-2f51-4f7e-9c4d-d483caa3d19d,17,100,21.06,USD,2025-11-20,2025-11-27,2025-12-09,2025-12-09,livree_a_temps,0
12f04c0b-9ff2-4535-ae75-33e9cdda72a4,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,e5bbc3e5-aaf9-4785-8411-495e76439a19,22,100,84.24,USD,2025-11-11,2025-11-13,2025-11-20,2025-11-20,livree_a_temps,0
af2e6539-1d5c-46d0-ba42-052811f565e4,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,387413d8-2f51-4f7e-9c4d-d483caa3d19d,26,5,6.7,USD,2025-11-20,2025-11-23,2025-12-07,2025-12-07,livree_a_temps,0
28f9e820-de8e-4a95-aaf8-c5e7d291995a,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,5a131d9a-320b-4460-b554-997bcd47bfd0,73,1,44.04,USD,2025-11-29,2025-12-04,2025-12-17,2025-12-19,livree_en_retard,2
23356fac-3f5e-41c6-bb46-e6ab9efa207c,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,36ddc887-6df4-4129-b6b2-5106f5e0328b,76,5,16.23,USD,2025-12-17,2025-12-18,2025-12-24,2025-12-22,livree_a_temps,-2
91c8be66-0370-433a-b3fc-1dc6ad35f5c6,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,f70162d2-4a8d-4d4d-9446-bb766f3e1c37,74,1,42.22,USD,2025-12-02,2025-12-09,2025-12-14,2025-12-20,livree_en_retard,6
168805fc-258b-407a-a772-146ef0d5dd07,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,a17e5271-820e-4c6e-92b4-4bd109c60d27,75,1,26.19,USD,2025-11-28,2025-12-06,2025-12-17,2025-12-18,livree_en_retard,1
e2f5bd9c-741f-44ba-ae47-1e69044e6e43,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,822a4728-f57f-4877-a54b-af8a3b060c70,129,2,24.84,USD,2025-11-28,2025-11-30,2025-12-06,2025-12-06,livree_a_temps,0
a25d2b72-f1c4-4a2e-8324-564851cfb52a,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,65c02af0-837c-45f5-91bd-6ad4308cb818,116,50,231.36,USD,2025-12-14,2025-12-18,2025-12-23,2025-12-23,livree_a_temps,0
c008c458-5403-4ac4-9b44-39b4cc7d5b4a,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,14e13be0-90c7-4e0e-b6f8-9792e15ebc20,117,10,817.79,USD,2025-12-02,2025-12-05,2025-12-08,2025-12-05,livree_a_temps,-3
1584407e-0d5e-4eea-b244-1e33b1d68a7b,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,7a95f5a9-dbad-4e44-b6b2-a2dd3f6c31f1,117,50,1017.12,USD,2025-12-12,2025-12-16,2025-12-26,2025-12-26,livree_a_temps,0
d3902b11-93d0-44fe-85ad-5afae0f740d7,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,bd3e241f-f501-4299-ba40-37a61386691f,8,2,44.39,USD,2025-12-27,2026-01-06,2026-01-11,2026-01-11,livree_a_temps,0
89afdcf3-4e22-4934-b01e-2b151cc59433,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,6ddb19c1-837f-43af-91b7-6335e905a1a2,13,5,43.02,USD,2025-12-09,2025-12-18,2026-01-04,2026-01-12,livree_en_retard,8
196886d5-4d9d-4fcf-b8d2-7113f0969d16,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,c4e0701e-3e92-47c1-8df5-3b6a15b8f13d,1,100,40.26,USD,2025-12-07,2025-12-11,2025-12-18,2025-12-18,livree_a_temps,0
3ccf3e5b-9256-45ed-b92d-e2eecae0aa85,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,f303955c-611e-4ac0-8927-9872c330f511,20,20,85.34,USD,2025-12-20,2025-12-25,2026-01-07,2026-01-08,livree_en_retard,1
412357b7-94d9-4b10-89fb-a8851ff05a15,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,d0f9719d-ce72-492d-9f7d-f9616ebc9227,21,50,39.28,USD,2025-12-07,2025-12-13,2025-12-20,2025-12-20,livree_a_temps,0
7facd2de-90e6-4b62-8dc5-d1ff1f9d4cc2,ae000a4f-dbc2-4247-b4b4-3635d5f0ab1c,1a873014-f873-4054-894e-8bf644612067,23,100,81.83,USD,2025-12-04,2025-12-12,2025-12-24,2025-12-24,livree_a_temps,0
