id,fournisseur_id,article_id,prix_unitaire,devise,quantite_reference,delai_livraison_jours,transport_inclus,stock_disponible,validite_offre_date,date_soumission,source_import
83316169-9574-4d90-9c8f-167bdbb64c9a,8032863d-923a-4b4a-be4e-35812e118855,54,437449,CDF,100,1,false,200,2026-04-22,2026-01-25,dataset_fictif
b27e0ca9-b8b6-4341-bcf6-b5c78554bf1d,7edd5e0a-9dc3-423f-9f5b-59f549874a2b,54,197.48,USD,1,13,true,10,2026-05-17,2026-03-14,dataset_fictif
166321a8-8081-48c0-b9e7-d2cedfc498d4,de8d843f-946e-4afc-ad48-0375e258c660,54,275.96,USD,5,21,false,100,2026-02-28,2026-01-08,dataset_fictif
95216345-5c06-4ff5-ab48-b54c284d0ea7,de8d843f-946e-4afc-ad48-0375e258c660,54,262,USD,50,25,true,20,2026-07-02,2026-05-25,dataset_fictif
82b9a257-a393-49b9-8f94-9ab7508ffa33,f62d15a1-1df7-4445-b27b-118dce02eed4,54,182.02,USD,1,11,false,100,2026-07-30,2026-06-15,dataset_fictif
85b78faf-2807-46bd-b640-557975a870b6,36b92f83-5ed9-40c7-83a4-c48ce324533a,54,146.96,USD,100,1,false,10,2026-05-07,2026-03-07,dataset_fictif
cbd4fddc-2398-4491-a50e-589bc33f845d,6e8b5c5f-b473-4da7-9458-08c8af363dda,54,160.02,USD,1,1,false,20,2026-10-14,2026-08-23,dataset_fictif
52beeb4a-922b-4b3a-8a49-874057475c21,6e8b5c5f-b473-4da7-9458-08c8af363dda,54,141.24,USD,100,2,false,10,2026-07-21,2026-05-19,dataset_fictif
be7dafda-61c9-4041-a244-0d936487611a,7edd5e0a-9dc3-423f-9f5b-59f549874a2b,55,206.25,USD,50,11,false,0,2026-09-21,2026-07-20,dataset_fictif
244eb04a-f4e5-4c35-a7be-35c5163a8d01,36b92f83-5ed9-40c7-83a4-c48ce324533a,55,166.13,USD,5,4,false,10,2026-05-05,2026-03-13,dataset_fictif
35ed4af4-4800-4aa4-83a9-4b0ffe5fe038,c3bc350e-fb2b-46bf-bff7-d2d1c5c8c990,55,508843,CDF,100,6,false,5,2026-09-05,2026-08-01,dataset_fictif
9b899fa8-3174-4ffb-8abe-1d7f55e3c29f,c3bc350e-fb2b-46bf-bff7-d2d1c5c8c990,55,167.12,USD,10,4,false,5,2026-01-15,2025-10-20,dataset_fictif
ce06d8ec-8a96-49da-870b-47eb041580c2,f918ebdf-5a46-4ea1-b175-ff23fc06e0e5,55,179.19,USD,10,5,true,500,2026-06-19,2026-04-05,dataset_fictif
2eb4b488-a1df-4b94-8e08-1a1fcdb7a7ac,f918ebdf-5a46-4ea1-b175-ff23fc06e0e5,55,159.51,USD,10,5,true,100,2026-02-12,2025-12-20,dataset_fictif
c33466b8-0c48-4b2e-bf1c-2872c4655144,29ca35b2-6655-4e2f-963b-b2b9f25d63e3,56,139.6,USD,50,7,false,5,2026-05-18,2026-02-19,dataset_fictif
f6249262-3f14-4b9d-813e-e694443bc50b,c3bc350e-fb2b-46bf-bff7-d2d1c5c8c990,56,470603,CDF,1,5,true,20,2025-10-01,2025-08-30,dataset_fictif
8fdcde2d-0a16-45d8-94c1-2fc27111fd81,c3bc350e-fb2b-46bf-bff7-d2d1c5c8c990,56,420079,CDF,10,6,false,500,2026-07-04,2026-04-06,dataset_fictif
42d2ee69-1dba-47ff-85f8-bcfa8f0d5cbb,8032863d-923a-4b4a-be4e-35812e118855,57,84.45,USD,10,6,false,50,2026-07-03,2026-04-15,dataset_fictif
8a4b7708-57d3-4117-acad-dcfb53fdf403,d69fff5b-d0e8-49b0-ae6a-27b8a7303f50,57,78.99,USD,1,4,false,100,2026-05-19,2026-03-01,dataset_fictif
617ccd78-352a-4eeb-afa0-4024bcee08fd,6e8b5c5f-b473-4da7-9458-08c8af363dda,57,81.2,USD,1,1,false,200,2025-12-25,2025-11-10,dataset_fictif
812bd43f-37a1-405b-bdc0-6504ee4100cd,c3bc350e-fb2b-46bf-bff7-d2d1c5c8c990,57,88.63,USD,1,4,false,100,2026-06-18,2026-05-04,dataset_fictif
07b9d68f-5792-40a5-b401-2fedc0775d53,4d15211a-70c6-4e2b-982b-5d2a6a265696,58,315.05,USD,50,7,true,20,2026-03-24,2026-01-27,dataset_fictif
f9daa711-31fd-4327-aa5c-b74b49712971,bc775366-ffd5-4166-8f4d-cc58b84fc4da,58,273.38,USD,50,1,false,5,2026-02-08,2025-12-09,dataset_fictif
33d9e4d5-decd-4763-8920-449b501c0824,9ea59647-61d2-4511-86c7-a62125206693,58,367.42,USD,1,10,false,10,2025-11-17,2025-09-09,dataset_fictif
2c88a4e4-c414-4222-910c-5ef4d7d4ffcd,6d3a8f7f-bb86-4028-8cf0-58abe8203f2a,58,497.47,USD,1,23,true,10,2026-03-12,2026-01-29,dataset_fictif
ae744d62-e8bc-4e1d-9935-fd00527f0a7c,6d3a8f7f-bb86-4028-8cf0-58abe8203f2a,58,406.81,USD,20,22,true,100,2026-03-31,2026-02-06,dataset_fictif
b1e52803-2249-463e-a487-e2e0c74a8e3a,2ee38c51-dc4d-4573-80b7-6496227d4b9b,58,324.14,USD,20,4,false,100,2025-12-04,2025-09-16,dataset_fictif
6b18e725-b320-4ecc-b82e-e48006ea1b86,2ee38c51-dc4d-4573-80b7-6496227d4b9b,58,323.48,USD,10,2,false,5,2026-08-28,2026-07-14,dataset_fictif
76a6f78d-7982-4e5e-8f20-1d43c9cbd9df,2ee38c51-dc4d-4573-80b7-6496227d4b9b,59,581.73,USD,100,7,false,200,2026-10-13,2026-08-05,dataset_fictif
7c4898ce-7e2a-41d0-a361-780f547235ed,9ea59647-61d2-4511-86c7-a62125206693,59,705.84,USD,50,12,false,50,2026-04-03,2026-01-24,dataset_fictif
45efdf14-0ac2-4308-a138-0ed01d755c1a,9ea59647-61d2-4511-86c7-a62125206693,59,659.87,USD,20,13,false,10,2026-05-25,2026-03-07,dataset_fictif
47dc2a8d-d2ea-400b-9cab-6269e9162f6a,69578c2c-c1d3-4e69-afb7-06f07d728d85,59,691.98,USD,20,4,false,100,2026-04-26,2026-03-10,dataset_fictif
b097a7f6-2397-4701-8f48-8a652e40934d,69578c2c-c1d3-4e69-afb7-06f07d728d85,59,769.86,USD,20,7,true,50,2026-05-07,2026-03-21,dataset_fictif
f009dfce-fb09-4576-a13c-074e5ba51ee1,6d3a8f7f-bb86-4028-8cf0-58abe8203f2a,60,1138.15,USD,10,30,true,500,2026-06-23,2026-03-27,dataset_fictif
48bba917-067a-4399-8e5f-cbfbaafa0882,6d3a8f7f-bb86-4028-8cf0-58abe8203f2a,60,3069141,CDF,50,18,true,20,2025-12-18,2025-09-22,dataset_fictif
5fb43c9b-dc7e-4963-8d35-f7ef91babcf9,69578c2c-c1d3-4e69-afb7-06f07d728d85,60,2309992,CDF,10,13,true,200,2025-12-01,2025-09-29,dataset_fictif
7af06a75-7bfa-472c-a67e-208bc8a41efa,f7f1c6b6-08cc-46f1-b33d-0d37132245d8,60,2154548,CDF,1,1,false,5,2026-09-02,2026-07-30,dataset_fictif
7e0af716-362c-4ad9-8040-82a158611f36,f7f1c6b6-08cc-46f1-b33d-0d37132245d8,60,756.83,USD,5,5,true,500,2026-08-09,2026-05-22,dataset_fictif
9722fb96-09bb-4692-bce7-070ecd4add05,2ee38c51-dc4d-4573-80b7-6496227d4b9b,60,1882139,CDF,100,5,false,5,2025-10-27,2025-09-04,dataset_fictif
89e1d45b-c868-4fb4-a325-c669ff4f4cb1,4d15211a-70c6-4e2b-982b-5d2a6a265696,60,882.15,USD,1,8,true,20,2025-12-31,2025-10-24,dataset_fictif
e1a56267-570d-46b4-8166-2e88c3110667,9ea59647-61d2-4511-86c7-a62125206693,61,1728589,CDF,10,13,true,20,2026-10-24,2026-08-28,dataset_fictif
98d3c0c6-46d6-4e92-ae7b-102fee553e39,9ea59647-61d2-4511-86c7-a62125206693,61,579.16,USD,100,15,false,50,2026-03-28,2026-01-12,dataset_fictif
61b2fc18-3da7-4647-ba9f-32d011d981d1,f7f1c6b6-08cc-46f1-b33d-0d37132245d8,61,1436601,CDF,20,3,false,200,2026-04-26,2026-02-27,dataset_fictif
3dd5cec9-ecdd-47ac-bde1-f693536271f7,f7f1c6b6-08cc-46f1-b33d-0d37132245d8,61,459.03,USD,5,6,false,10,2026-09-25,2026-07-29,dataset_fictif
f189ac60-fcb3-4409-bd00-aab44c3e92e8,2ee38c51-dc4d-4573-80b7-6496227d4b9b,61,1388239,CDF,10,1,true,100,2025-11-26,2025-10-06,dataset_fictif
e6bd0355-2d17-4607-a85b-4ef05d27e6a9,6d3a8f7f-bb86-4028-8cf0-58abe8203f2a,61,771.54,USD,100,26,true,20,2026-02-19,2026-01-04,dataset_fictif
ba7ceb3b-d78a-40fc-8276-24dba93543eb,69578c2c-c1d3-4e69-afb7-06f07d728d85,61,1533119,CDF,1,9,false,5,2026-04-24,2026-02-25,dataset_fictif
f38e6751-10e9-4124-b545-163249c354a0,4d15211a-70c6-4e2b-982b-5d2a6a265696,62,394.78,USD,1,11,false,20,2026-04-10,2026-02-02,dataset_fictif
44fed0bf-2031-4163-a11b-5ab3d5a44823,4d15211a-70c6-4e2b-982b-5d2a6a265696,62,384.09,USD,20,14,true,100,2026-11-27,2026-08-30,dataset_fictif
1bc37552-9fdf-4d91-b6cf-76718e516c02,bc775366-ffd5-4166-8f4d-cc58b84fc4da,62,314.8,USD,10,1,false,500,2026-07-08,2026-04-12,dataset_fictif
8deb616a-0304-4b28-8db0-054365ae5426,2ee38c51-dc4d-4573-80b7-6496227d4b9b,63,451.38,USD,20,5,false,20,2025-12-16,2025-10-30,dataset_fictif
16060b42-a49b-45b2-b092-745fd27f1f28,2ee38c51-dc4d-4573-80b7-6496227d4b9b,63,484.25,USD,50,1,false,500,2026-08-17,2026-06-20,dataset_fictif
2690f9b0-2d26-4d1f-aa13-890d425a3e80,69578c2c-c1d3-4e69-afb7-06f07d728d85,63,579.07,USD,50,6,true,100,2026-06-25,2026-05-20,dataset_fictif
6429cd2c-39d0-4e6a-9470-cd9e12196af9,69578c2c-c1d3-4e69-afb7-06f07d728d85,63,531.36,USD,5,15,true,100,2026-02-09,2026-01-07,dataset_fictif
3ce08577-021f-4145-9df7-04f15fb2dedb,4d15211a-70c6-4e2b-982b-5d2a6a265696,63,600.05,USD,100,13,true,0,2026-10-14,2026-07-28,dataset_fictif
10ed9c3f-cc8c-47c9-8ea5-023788887711,4d15211a-70c6-4e2b-982b-5d2a6a265696,64,152.39,USD,50,5,true,500,2026-01-06,2025-10-13,dataset_fictif
d5a308a0-7144-4f95-96f9-0576c9e5f433,884bf527-abde-49df-aa77-abf47c411f48,64,154.28,USD,20,6,false,500,2026-05-28,2026-03-07,dataset_fictif
b93e2adb-f003-4c32-9009-87222f6dcb4f,884bf527-abde-49df-aa77-abf47c411f48,64,151.2,USD,20,2,false,50,2026-08-25,2026-07-08,dataset_fictif
274fcfc8-226e-45f6-8114-f3839e95304f,f7f1c6b6-08cc-46f1-b33d-0d37132245d8,64,128.34,USD,10,1,false,50,2026-08-15,2026-07-05,dataset_fictif
e73c71f2-e855-4086-a778-7520e0757c16,f7f1c6b6-08cc-46f1-b33d-0d37132245d8,64,405211,CDF,20,2,true,200,2025-11-30,2025-10-28,dataset_fictif
151bcb7e-e926-4fa9-98c2-041a03cbbeae,2ee38c51-dc4d-4573-80b7-6496227d4b9b,65,394.2,USD,1,6,false,200,2026-07-21,2026-04-30,dataset_fictif
60ffd3b2-1f5b-42bc-8d8c-647d590dd187,bc775366-ffd5-4166-8f4d-cc58b84fc4da,65,899200,CDF,5,6,false,0,2026-03-12,2026-01-06,dataset_fictif
ab298b21-0b34-4af0-b248-4713bfe5f611,6d3a8f7f-bb86-4028-8cf0-58abe8203f2a,65,522.7,USD,1,28,false,200,2026-09-27,2026-07-12,dataset_fictif
029797f7-7930-485e-ab04-e8d8596e9b72,2ee38c51-dc4d-4573-80b7-6496227d4b9b,66,536.72,USD,5,5,false,200,2025-11-05,2025-09-06,dataset_fictif
cfc6e091-6e0d-44b2-9ea4-d8e39af22e61,f7f1c6b6-08cc-46f1-b33d-0d37132245d8,66,555.49,USD,50,5,false,100,2026-03-23,2026-02-21,dataset_fictif
d3937034-ebbd-4fd5-88cb-20782e674ee2,6d3a8f7f-bb86-4028-8cf0-58abe8203f2a,66,819.67,USD,20,28,true,500,2026-09-25,2026-08-16,dataset_fictif
b646a334-afd4-49b7-94e2-b8153dd83eb1,9ea59647-61d2-4511-86c7-a62125206693,66,624.91,USD,5,4,true,500,2026-07-12,2026-06-11,dataset_fictif
9e32976e-0aa4-43ac-b50a-ddcd4567868f,4d15211a-70c6-4e2b-982b-5d2a6a265696,66,622.04,USD,20,9,true,20,2026-07-21,2026-05-05,dataset_fictif
cbbb59bf-9a3d-484f-8a99-6ad41eff8144,4d15211a-70c6-4e2b-982b-5d2a6a265696,66,645.01,USD,1,9,true,100,2026-08-19,2026-06-20,dataset_fictif
83bb2a24-98ef-4885-800c-cda7a2719b2e,bc775366-ffd5-4166-8f4d-cc58b84fc4da,66,1360993,CDF,20,7,false,200,2025-12-12,2025-11-01,dataset_fictif
7ffa4992-c5fd-4a69-910f-2537ccaefe46,69578c2c-c1d3-4e69-afb7-06f07d728d85,67,733.64,USD,10,5,false,20,2026-02-07,2025-12-24,dataset_fictif
2284fd87-9da2-459b-afeb-df4bba9bd440,bc775366-ffd5-4166-8f4d-cc58b84fc4da,67,614.05,USD,20,2,false,10,2026-02-19,2026-01-04,dataset_fictif
3240a98e-0fe6-4e5d-87b8-8e7f0858b938,bc775366-ffd5-4166-8f4d-cc58b84fc4da,67,1667998,CDF,1,2,false,5,2026-07-19,2026-06-08,dataset_fictif
3e1e3ddb-7e87-4296-9f1c-839f0f72587d,2ee38c51-dc4d-4573-80b7-6496227d4b9b,67,639.52,USD,50,1,false,20,2026-08-28,2026-07-23,dataset_fictif
4ed5b0cf-a6ef-430a-8deb-d9ac32871dfb,884bf527-abde-49df-aa77-abf47c411f48,67,597.74,USD,100,4,true,10,2025-11-17,2025-10-14,dataset_fictif
708cfdc2-07d6-4f06-9d9a-59bd4e01edec,f7f1c6b6-08cc-46f1-b33d-0d37132245d8,67,547.42,USD,5,6,false,50,2026-08-03,2026-06-20,dataset_fictif
5b6d5306-f8ca-423e-8269-48bc98d88950,f7f1c6b6-08cc-46f1-b33d-0d37132245d8,67,542.65,USD,50,1,true,100,2026-01-09,2025-10-12,dataset_fictif
79f9352d-3322-4d42-bb32-398b7213801a,dbb0d22b-f965-482a-916e-e03e3d4f504b,68,18.7,USD,20,14,false,500,2026-08-12,2026-06-03,dataset_fictif
e3602a51-bed0-4686-8b26-4d6cd2eee0f1,dbb0d22b-f965-482a-916e-e03e3d4f504b,68,15.79,USD,50,14,false,5,2026-06-13,2026-05-11,dataset_fictif
581e05dc-aad4-47f7-bb9d-a1af61aec0c5,4454936e-25cc-46fa-8ee8-a76e4bc5a34c,68,15.14,USD,100,4,false,200,2026-03-09,2026-01-04,dataset_fictif
9b997234-477b-4b8e-8c30-c840265d2e5e,4454936e-25cc-46fa-8ee8-a76e4bc5a34c,68,13.36,USD,20,5,false,20,2026-09-18,2026-08-04,dataset_fictif
e676e961-97fe-48d6-908a-312cabc2971e,37155e64-0d0e-4312-a056-b4ead857bef9,68,17.1,USD,10,1,false,10,2026-02-04,2025-11-08,dataset_fictif
a6016e0b-1851-4699-a1ba-c48bf1de0c6d,37155e64-0d0e-4312-a056-b4ead857bef9,68,14.5,USD,20,1,true,500,2026-03-10,2026-01-12,dataset_fictif
42853260-6c1e-4f89-a3b0-ed03cc0514dc,48a8b220-5d2e-4061-b645-19bb88186eb4,68,59546,CDF,20,20,true,50,2026-09-20,2026-08-17,dataset_fictif
f535ae24-d2f9-4439-bb0d-496ffd764a33,a0d104b0-338c-485b-8ce5-43e9fb252e7d,69,46.22,USD,1,15,false,50,2026-06-20,2026-05-05,dataset_fictif
2699385d-a4be-4163-bbce-a0146159ba2a,efc54d20-c48b-4fd3-b807-7da072f9a2cf,69,112826,CDF,20,5,false,20,2026-09-02,2026-07-24,dataset_fictif
3d9eb501-50dc-4434-9732-3bf426357ad3,4454936e-25cc-46fa-8ee8-a76e4bc5a34c,69,37.88,USD,20,5,false,10,2026-07-17,2026-04-25,dataset_fictif
ce8b62c8-1c73-457f-b6ec-1e7a3918dad4,4454936e-25cc-46fa-8ee8-a76e4bc5a34c,69,35.82,USD,1,7,false,10,2026-05-17,2026-02-18,dataset_fictif
9839f606-7cb3-413f-9792-5b9dea433334,dbb0d22b-f965-482a-916e-e03e3d4f504b,70,26.2,USD,100,7,false,50,2026-01-19,2025-11-09,dataset_fictif
cff4d9d8-6539-4f2f-9f3c-fead9a39fdbd,2f6e9c76-5740-477d-9297-257f1f53affe,70,25.94,USD,20,13,true,200,2026-01-10,2025-12-07,dataset_fictif
fe7616d0-1167-4ce9-9ded-869c1740c000,8032863d-923a-4b4a-be4e-35812e118855,70,58629,CDF,50,1,true,200,2026-03-31,2026-02-23,dataset_fictif
f0d62ef8-5cc3-488c-8856-48e55da1fa68,efc54d20-c48b-4fd3-b807-7da072f9a2cf,70,25.19,USD,5,3,true,10,2026-06-11,2026-04-27,dataset_fictif
42cc8a55-5470-4cec-b2a7-c7ac7ece6fcb,efc54d20-c48b-4fd3-b807-7da072f9a2cf,70,24.56,USD,1,5,false,200,2026-05-11,2026-04-08,dataset_fictif
112b28ed-8e49-4b2f-b682-815d84561c83,2ee77a79-eff5-4add-9dab-ecf2a844c3b8,71,7.35,USD,50,5,true,20,2026-04-06,2026-02-08,dataset_fictif
594dc2d0-f7aa-4db5-83bf-62243625c723,2f6e9c76-5740-477d-9297-257f1f53affe,71,9.23,USD,50,11,true,500,2026-04-02,2026-02-09,dataset_fictif
5f5b471c-24cd-4098-b044-c5f20d0bb682,efc54d20-c48b-4fd3-b807-7da072f9a2cf,71,7.04,USD,1,4,false,20,2025-11-14,2025-09-15,dataset_fictif
7a2f32b2-faa0-4b88-91e7-002ff3dbfa08,4454936e-25cc-46fa-8ee8-a76e4bc5a34c,71,6.63,USD,20,2,false,500,2026-04-09,2026-02-11,dataset_fictif
e7ae25ac-8af8-4c9f-a6a5-1c1b9cb7245e,5b849bab-4020-498f-9cfc-4fc3c418b0a8,71,6.29,USD,50,1,true,20,2026-10-23,2026-08-30,dataset_fictif
b3a63a90-dabb-4326-bf43-615af2920c73,efc54d20-c48b-4fd3-b807-7da072f9a2cf,72,7300,CDF,5,7,false,200,2026-06-24,2026-04-14,dataset_fictif
7361d308-0907-44d4-8ac2-79032a7469fa,aa5f5c2d-d1ff-41a0-95a7-d125465bf42d,72,2.8,USD,50,14,true,20,2026-07-11,2026-06-01,dataset_fictif
672061c6-0b2c-477d-a9f0-e8f78960e10e,4454936e-25cc-46fa-8ee8-a76e4bc5a34c,73,33.48,USD,20,1,false,500,2026-04-07,2026-01-30,dataset_fictif
52c35711-2651-44cb-8a48-0d9bc31482c0,5b849bab-4020-498f-9cfc-4fc3c418b0a8,73,34.41,USD,1,6,false,100,2026-04-23,2026-02-19,dataset_fictif
c423f8f4-3a23-4160-b806-3e556ae62b4e,2ee77a79-eff5-4add-9dab-ecf2a844c3b8,73,30.69,USD,50,5,false,500,2026-10-06,2026-07-17,dataset_fictif
073d8250-da81-43cf-ba0c-d329b93c288c,2ee77a79-eff5-4add-9dab-ecf2a844c3b8,73,32.85,USD,10,2,false,200,2026-06-21,2026-04-27,dataset_fictif
c569cd09-5286-4004-80ec-3c21201bc247,aa5f5c2d-d1ff-41a0-95a7-d125465bf42d,73,38.76,USD,5,11,false,0,2026-08-05,2026-06-13,dataset_fictif
da53c4c4-c3bf-4b37-967f-7645d5028e0e,aa5f5c2d-d1ff-41a0-95a7-d125465bf42d,73,38.02,USD,100,11,true,100,2026-04-24,2026-02-15,dataset_fictif
8ce983ca-d6a7-4db3-a65c-f520f912c7dd,efc54d20-c48b-4fd3-b807-7da072f9a2cf,74,35.26,USD,20,6,false,50,2026-07-12,2026-06-05,dataset_fictif
16a5d82b-e411-4919-98bb-eb2e87090047,efc54d20-c48b-4fd3-b807-7da072f9a2cf,74,35.9,USD,5,6,false,20,2026-02-06,2025-12-25,dataset_fictif
cf6f83ee-4f18-48fc-bfbc-0225f23ca181,48a8b220-5d2e-4061-b645-19bb88186eb4,74,54,USD,10,19,false,10,2025-10-18,2025-09-18,dataset_fictif
e4c10990-1b07-4deb-abb2-93924567bb61,48a8b220-5d2e-4061-b645-19bb88186eb4,74,46.91,USD,50,15,false,5,2026-06-24,2026-04-25,dataset_fictif
0544a069-6d4b-4252-9f5e-9fef8c00bb18,2f6e9c76-5740-477d-9297-257f1f53affe,75,75458,CDF,5,7,false,500,2025-12-03,2025-10-29,dataset_fictif
c33929f6-5fe3-43f3-bd5d-7b5a8f67f5f6,48a8b220-5d2e-4061-b645-19bb88186eb4,75,35.2,USD,1,25,false,500,2026-08-01,2026-06-25,dataset_fictif
44940f73-3319-4623-88ff-9524fc88dd9e,efc54d20-c48b-4fd3-b807-7da072f9a2cf,75,21.58,USD,20,7,false,50,2026-04-16,2026-02-10,dataset_fictif
1ccfb695-6324-489c-8a51-2d783574e703,8032863d-923a-4b4a-be4e-35812e118855,75,23.99,USD,5,6,true,50,2026-01-08,2025-11-14,dataset_fictif
d40c4a12-f307-4e3d-8c68-4ec9fa0d3a66,2ee77a79-eff5-4add-9dab-ecf2a844c3b8,75,22.32,USD,50,6,false,0,2026-11-01,2026-08-25,dataset_fictif
c8aed23b-ca26-4a11-bc03-11d2bc4cc930,8032863d-923a-4b4a-be4e-35812e118855,76,40196,CDF,100,2,true,0,2025-10-11,2025-09-05,dataset_fictif
03f748ed-bbff-4308-85bd-aae2e451cdd2,dbb0d22b-f965-482a-916e-e03e3d4f504b,76,17.49,USD,100,11,false,5,2026-08-27,2026-06-22,dataset_fictif
2fcc1b52-efc6-47c6-8c51-f79c6dbe31b8,37155e64-0d0e-4312-a056-b4ead857bef9,76,14.4,USD,50,6,true,5,2026-07-06,2026-04-24,dataset_fictif
a1624c6f-a576-4010-ba51-e843d05be5ca,2ee77a79-eff5-4add-9dab-ecf2a844c3b8,77,39.88,USD,20,3,false,20,2026-07-08,2026-05-29,dataset_fictif
e990da5e-26b2-40dc-a135-b9d1dfe1b183,2ee77a79-eff5-4add-9dab-ecf2a844c3b8,77,44.17,USD,5,6,true,0,2026-09-07,2026-07-06,dataset_fictif
7d7eb750-caa7-444c-8420-04b760293812,4454936e-25cc-46fa-8ee8-a76e4bc5a34c,77,48.88,USD,20,1,false,5,2026-08-14,2026-05-31,dataset_fictif
921ced6e-6aa2-46d3-90a8-43203d7de829,4454936e-25cc-46fa-8ee8-a76e4bc5a34c,77,47.28,USD,20,2,false,100,2026-10-16,2026-08-05,dataset_fictif
923eaffc-9b5c-4060-8978-e0d87d7d1764,efc54d20-c48b-4fd3-b807-7da072f9a2cf,77,39.35,USD,10,6,false,20,2026-01-19,2025-12-20,dataset_fictif
439aecbd-5a5e-4e14-afc6-63b19eac184f,efc54d20-c48b-4fd3-b807-7da072f9a2cf,77,40.43,USD,20,1,false,100,2026-05-18,2026-02-27,dataset_fictif
f22c4ffc-2904-4c5a-8305-b7f35d485817,0eb29852-7607-4e34-932b-290051e42232,78,6512818,CDF,20,10,false,20,2026-08-26,2026-07-22,dataset_fictif
6ff66541-9314-494e-8b19-05737bfca6da,0eb29852-7607-4e34-932b-290051e42232,78,2347.88,USD,20,12,true,200,2025-10-14,2025-09-05,dataset_fictif
89f44404-3cc9-4074-a642-b51cc9c3312e,18e2f617-a53c-42c0-a207-9da3892a3049,78,2669.55,USD,10,9,false,500,2026-03-31,2026-01-15,dataset_fictif
8a1f8df2-dfd8-4216-8603-44678e4cb24c,63c6aa7e-94df-48a7-9212-eec71c2118a5,78,5624590,CDF,50,6,false,100,2025-11-25,2025-10-25,dataset_fictif
b55aee41-1d83-4858-9d00-2a67834eb5ea,63c6aa7e-94df-48a7-9212-eec71c2118a5,78,2341.53,USD,1,3,false,50,2026-08-10,2026-05-13,dataset_fictif
0afa278c-eea3-4380-9718-d773f90116e9,ea88f3bc-27a6-41b3-9230-94fd47bbcc2e,79,85.93,USD,5,13,false,10,2025-12-15,2025-10-22,dataset_fictif
d05333df-10fe-41d7-896c-af36b7401cc2,47fafa7a-7f34-4f96-a499-bd650437b5dd,79,89.64,USD,1,6,true,0,2025-11-02,2025-09-03,dataset_fictif
ba69f624-aa76-46e8-9518-199956fd6022,34bf9996-917e-494d-a31e-11bbc14f7a5c,80,2092544,CDF,50,4,true,100,2026-05-06,2026-03-22,dataset_fictif
17ed368b-a3b3-4f36-9cb2-5a4779f7905a,34152bd1-cce5-4e4b-bab5-39265f7a6491,80,1002.16,USD,50,28,true,200,2026-08-22,2026-07-22,dataset_fictif
0e6895bb-8c15-4b3b-88cf-2e9225feeca7,c2946f6b-4f2a-4060-9de5-8f6b8b0099ba,80,930.2,USD,5,28,false,100,2026-04-03,2026-02-06,dataset_fictif
d96d96f6-2cbf-4ed5-9f86-52dad630c8c6,34bf9996-917e-494d-a31e-11bbc14f7a5c,81,4542.11,USD,10,6,false,100,2026-05-16,2026-02-19,dataset_fictif
df8b846b-6955-4108-b909-2a9bdd9b4926,34bf9996-917e-494d-a31e-11bbc14f7a5c,81,4617.58,USD,100,8,true,200,2026-04-02,2026-02-11,dataset_fictif
60748060-0275-46bd-b8fa-9e3c09ce4f1a,c2946f6b-4f2a-4060-9de5-8f6b8b0099ba,81,5708.58,USD,10,20,true,5,2026-09-27,2026-08-01,dataset_fictif
06ba0da7-b980-4110-8446-4c6ba09521df,47fafa7a-7f34-4f96-a499-bd650437b5dd,81,4901.05,USD,1,12,true,0,2026-08-14,2026-06-25,dataset_fictif
11f7eefc-0acc-4d54-ba24-5d778871cefa,e8245e8d-3dc5-4a86-bc52-ee7304ab7922,81,6367.44,USD,50,29,true,500,2026-02-24,2025-11-27,dataset_fictif
87a42667-c8a3-4cb4-b396-355045af24ed,34152bd1-cce5-4e4b-bab5-39265f7a6491,81,6025.59,USD,100,17,true,0,2026-11-02,2026-08-11,dataset_fictif
17a3f8f7-bfa1-4cda-8809-5ab95f7bbe46,15301a32-abc7-4aab-8ef6-71cd6f038e2a,81,4283.35,USD,100,4,false,10,2026-04-04,2026-01-11,dataset_fictif
1059d217-dcfd-463b-ba30-f47b0d8917c9,35fc6806-24e7-45c5-92e9-bb28c2094058,82,2003.35,USD,10,9,true,100,2026-04-22,2026-03-08,dataset_fictif
34549cca-a5c9-46e3-8e8a-5c24b2ceee1e,35fc6806-24e7-45c5-92e9-bb28c2094058,82,1940.95,USD,5,15,false,100,2026-10-12,2026-08-25,dataset_fictif
2059a643-09a8-450e-bae8-cba41dae58f8,34bf9996-917e-494d-a31e-11bbc14f7a5c,82,1976.71,USD,5,15,false,500,2026-01-27,2025-12-18,dataset_fictif
67656c28-95db-4f68-a5a8-bc9c218051f2,0eb29852-7607-4e34-932b-290051e42232,82,2063.51,USD,20,12,true,50,2026-06-12,2026-04-27,dataset_fictif
5cb6f648-9e34-4ed6-8cd7-3afddb3accda,0eb29852-7607-4e34-932b-290051e42232,82,6180992,CDF,5,12,true,5,2026-07-23,2026-05-16,dataset_fictif
854d2a31-5641-4035-9d3e-82895a847087,7d417b1f-6d68-4d84-a4ca-a6f92c605541,82,1846.38,USD,10,5,false,50,2026-01-27,2025-12-22,dataset_fictif
588e3cb5-ff3a-40cf-a39c-bd26a8df5cf7,51ad5e0b-32cf-4aaa-a25a-1c683c8f43c9,82,2657.78,USD,100,16,true,200,2026-02-28,2025-12-31,dataset_fictif
